PHI,log10.PHI,Std.Error,log10.Std.Error,0.025,0.975,log10.0.025,log10.0.975
1.0931304693222,0.0361004993319511,4.71743308884595e-05,1.90219332591807e-05,0.864871383210023,1.334422792991,-0.0630484801238258,0.125293427647408
0.815023005008698,-0.0951215848326683,5.47569297385198e-05,2.9879495025192e-05,0.55943222840627,1.09478750626246,-0.252252518558642,0.0393298195226979
1.31831753253937,0.117894493043423,5.16896702588708e-05,1.72962007959772e-05,1.05632585287094,1.57311680614948,0.0237978762685412,0.19676093144725
0.679876744747162,-0.169346526265144,2.44665002348878e-05,1.57782956228401e-05,0.561276060839494,0.805235567688942,-0.250823481608663,-0.094077052121853
1.16636216640472,0.0627665817737579,6.30663909392281e-05,2.39873281332084e-05,0.864052751163642,1.4879407475392,-0.0634598226806128,0.172585621926576
0.554547965526581,-0.261718153953552,3.53048732843004e-05,2.83428260501218e-05,0.380597957720359,0.73474283516407,-0.419533554035921,-0.13386464375643
0.919951438903809,-0.0397992022335529,4.67851222186965e-05,2.23934578005343e-05,0.69224014232556,1.15849444468816,-0.15974322886565,0.0638939554281489
0.693196952342987,-0.175388664007187,7.53384780400035e-05,4.80638768578039e-05,0.377787801871697,1.1018750667572,-0.422752265080422,0.0421323548578606
1.01679837703705,0.00299342395737767,5.62177671693279e-05,2.44825341397463e-05,0.744574480255445,1.30307638347149,-0.128092123772602,0.1149698406925
1.41047954559326,0.147830992937088,4.72427060385991e-05,1.46605949813933e-05,1.18014499048392,1.63698025345802,0.0719353242160642,0.214043439727203
1.24892032146454,0.0896667987108231,8.72428487289949e-05,3.1313531192391e-05,0.83749522715807,1.67558272381624,-0.0770176639345326,0.224165873471402
1.00543832778931,-0.000182849616976455,4.31382632937201e-05,1.88909192231948e-05,0.793477960427602,1.22010649243991,-0.100465138901778,0.0863977381001304
0.724513351917267,-0.155199065804482,7.67979912274133e-05,4.64141844699851e-05,0.408116594453653,1.14531816343466,-0.389215746575382,0.0589261419883387
1.73699331283569,0.238995358347893,4.21220501311167e-05,1.05822284119672e-05,1.52470225493113,1.9412203758955,0.183185038335805,0.288074841176338
1.0922886133194,0.0299865081906319,8.40175013305163e-05,3.45872492708411e-05,0.697853255271912,1.51560216148694,-0.156235900441985,0.180585188682156
1.30999338626862,0.115422703325748,4.80205743028298e-05,1.60887456261264e-05,1.07659044265747,1.53967387676239,0.0320505189029459,0.187428679431026
0.757190108299255,-0.127292230725288,5.14513204277248e-05,3.04460869157876e-05,0.505836829046408,1.01460824410121,-0.295989626171844,0.00629836264399775
0.975504100322723,-0.0169566590338945,6.48094063317552e-05,2.96723075943639e-05,0.658425665895144,1.30596615870794,-0.181493262041879,0.115931922374072
1.23170244693756,0.0812720060348511,9.8958158325576e-05,3.65061101763503e-05,0.77375452965498,1.71290051539739,-0.111396797270972,0.233732137794875
1.73734295368195,0.238524347543716,5.48025066352375e-05,1.37985269145123e-05,1.47408461670081,2.00680307944616,0.168522413542711,0.302504758535369
1.22157788276672,0.0852732211351395,4.22365856714059e-05,1.52084141613715e-05,1.01082071264585,1.42406481603781,0.00467412952820785,0.153529756249296
2.02424168586731,0.304797291755676,6.6204759427698e-05,1.43211434451535e-05,1.70151438812415,2.35014980832736,0.230835624966058,0.371095498649387
0.853177607059479,-0.080542616546154,7.72261100605286e-05,4.08272951715508e-05,0.503925474484762,1.24272709886233,-0.297633737994236,0.0943757641695098
0.671888649463654,-0.175808563828468,3.17162951097275e-05,2.09660239359254e-05,0.515276427567005,0.827056510249774,-0.287959736844483,-0.0824648154440994
1.2167774438858,0.0819759517908096,5.86236953508846e-05,2.13908039180275e-05,0.936132142444452,1.49892878929774,-0.0286628829203732,0.175780978386717
1.20342183113098,0.0753355696797371,7.26795774358748e-05,2.68445162547196e-05,0.846145103871822,1.57053593893846,-0.0725551545969441,0.196047635702348
0.752724885940552,-0.130386114120483,5.35722001905729e-05,3.15443044562727e-05,0.506287748614947,1.02966665327549,-0.295602582519688,0.0126966408664217
1.50547182559967,0.174294531345367,7.42988274896349e-05,2.18394740316789e-05,1.14220454494158,1.87389625708262,0.0577438825387832,0.272745535355296
0.801913976669312,-0.0996233373880386,4.18214583073369e-05,2.29767305756472e-05,0.607818597555161,1.00666212240855,-0.216226061671003,0.00288369246452605
1.1347097158432,0.0527647137641907,4.44978856698846e-05,1.72628506636585e-05,0.914082690080007,1.35124377310276,-0.0390145151840419,0.130733705452434
0.817853391170502,-0.0939386636018753,5.62024551364409e-05,3.06929798205918e-05,0.549072688321273,1.09631593227386,-0.260370186021073,0.0399356481444031
2.06618690490723,0.314556837081909,4.37462754026522e-05,9.24672142447891e-06,1.84097928305467,2.27784893115362,0.265048898965349,0.357524916787702
1.04041469097137,0.00965127535164356,7.61389480240187e-05,3.28831105924523e-05,0.682023023068905,1.42073306043943,-0.166201003893485,0.15251192589061
1.57451856136322,0.194965019822121,6.27214632725626e-05,1.75055914699488e-05,1.26870687603951,1.88567115763823,0.103361073151386,0.275465940341536
0.819354116916656,-0.0877920165657997,2.49108722518663e-05,1.32890040538205e-05,0.699132492144903,0.941568791866302,-0.155440748252204,-0.0261479448683546
1.05148792266846,0.0200671814382076,3.74490729866601e-05,1.55936630242776e-05,0.869046038389206,1.23587605754534,-0.0609572293949472,0.0919748958842775
0.84784734249115,-0.0771282911300659,5.30440864335672e-05,2.7782833049971e-05,0.602533287306627,1.11852122048537,-0.220019496422611,0.0486442145611636
1.33930373191833,0.123862363398075,6.23115368369762e-05,2.06596764306666e-05,1.02326108813286,1.63597018718719,0.00998625032104698,0.213775303276881
1.02829921245575,0.00605428731068969,6.76417718068853e-05,2.94016427090448e-05,0.70145600438118,1.37168006201585,-0.153999564493974,0.137252777268587
0.80621075630188,-0.102301999926567,6.35821711053615e-05,3.53881520129376e-05,0.510278227925301,1.13445452153683,-0.292192970015811,0.0547870670677663
0.674650549888611,-0.18406830728054,6.60663229486697e-05,4.31859767744567e-05,0.389274271825949,1.04510629077752,-0.409744401159325,0.0191603840759103
1.43478453159332,0.155527129769325,4.35624376594831e-05,1.32687067657805e-05,1.22318651179473,1.65075840552648,0.0874926389310782,0.21768346639207
1.14811158180237,0.0553629323840141,6.58960693150927e-05,2.56439381492345e-05,0.822087786595027,1.47234281301498,-0.0850818040939405,0.168008898570708
1.21928071975708,0.0837202966213226,5.07631240186401e-05,1.82864220956653e-05,0.977233216166496,1.47223700185617,-0.0100017830192684,0.167977708614803
1.3997540473938,0.144617676734924,4.52547593380037e-05,1.41685480704556e-05,1.17813936869303,1.62225529154142,0.0711966490705325,0.210119197459868
1.44743192195892,0.159232705831528,4.57105630544068e-05,1.38200260141286e-05,1.23105838795503,1.6718422571818,0.0902786492751703,0.223195292157236
0.79179573059082,-0.104611828923225,3.82709937077573e-05,2.13048806176492e-05,0.606057834128539,0.982529943188032,-0.217486376563321,-0.00765421300497449
0.702729403972626,-0.158458471298218,4.32360088341597e-05,2.72399416851933e-05,0.503024623294671,0.926717816789945,-0.298410765625926,-0.0330524878263274
1.70460844039917,0.230002775788307,5.85100389775935e-05,1.50856028677257e-05,1.42163185576598,1.98100509941578,0.15278705857018,0.296885591271334
0.982907712459564,-0.0108645344153047,4.85318326675602e-05,2.1824343815997e-05,0.750920907656352,1.21991211771965,-0.124405806090666,0.0863285402946166
1.69370746612549,0.226093113422394,7.55187216277141e-05,1.96584735061539e-05,1.31592916448911,2.06600685914357,0.119232495587461,0.315131715276053
0.934100210666656,-0.0427545346319675,9.02115136452976e-05,4.34777028498914e-05,0.52439269622167,1.40668721894423,-0.280343596507212,0.148197389480015
1.30062747001648,0.112542785704136,4.46175992903612e-05,1.50038647888215e-05,1.08027759095033,1.51928614576658,0.0335353543737894,0.181639552726726
1.01710367202759,-0.000155828645802103,7.46075814715608e-05,3.27326495551167e-05,0.666372659305731,1.39375084837278,-0.176282895547399,0.144185015736513
1.47644245624542,0.167252466082573,5.57915121944797e-05,1.66022839108969e-05,1.20214816729228,1.74723170002302,0.079957977971852,0.242350402803245
1.16729116439819,0.065454013645649,4.13426054048576e-05,1.55565999875253e-05,0.968327733377616,1.37624067366123,-0.0139776307755494,0.138694386641554
0.803730428218842,-0.10110742598772,5.37009379008417e-05,2.97177186058927e-05,0.545779871940613,1.08448306222757,-0.26298257936259,0.0352227651916989
0.915885925292969,-0.0441135391592979,5.9601794819561e-05,2.91478333238054e-05,0.631765784323216,1.20388582448165,-0.199443987300217,0.0805853003505584
1.12274956703186,0.0479213781654835,4.63597831823818e-05,1.82367746053972e-05,0.892287993431091,1.34825513660908,-0.0494949646977824,0.129772068188211
1.15636968612671,0.0603925734758377,5.10486516908965e-05,1.95334099528925e-05,0.904803193112214,1.41122424999873,-0.0434458755862433,0.14959601316512
1.03735375404358,0.0128411669284105,4.8910737913384e-05,2.08712150960026e-05,0.790951672693094,1.27762901981672,-0.101850088696211,0.106404765210596
1.65817070007324,0.218629121780396,4.48034400400443e-05,1.18285935975532e-05,1.43437558611234,1.87300475140413,0.156662843771846,0.272538826121703
1.40079820156097,0.145460322499275,3.61642134031426e-05,1.13181362014899e-05,1.22140388091405,1.57461808125178,0.0868592944465632,0.197175233515287
1.42829477787018,0.153926059603691,3.64237582792968e-05,1.11694748674474e-05,1.24170214136442,1.60661592582862,0.0940174299758741,0.205912065601111
1.7016464471817,0.230048045516014,4.17597400730683e-05,1.07048304097107e-05,1.49863407810529,1.91362912555536,0.175695602139804,0.281857771809816
1.81228494644165,0.257456690073013,4.3053442978389e-05,1.03651820861291e-05,1.60097994208336,2.03276338378588,0.204385830098987,0.308086824902852
1.74543714523315,0.240500971674919,5.59053591875268e-05,1.40073090572915e-05,1.47718529899915,2.02274471124013,0.16943490729115,0.305941053878168
1.26426649093628,0.0986669287085533,6.06931752380868e-05,2.11139299855887e-05,0.977080090840658,1.57773487269878,-0.0100699457618513,0.198034011789932
1.33795249462128,0.123300418257713,6.37666593550468e-05,2.10332975566996e-05,1.02851420044899,1.65531375606855,0.0122102831102054,0.218880323845517
1.05867874622345,0.0226075686514378,4.19463044488188e-05,1.73938442970938e-05,0.850114326179028,1.26438171068827,-0.0705226652155521,0.101878201308764
1.09530544281006,0.0372750982642174,4.44243033621226e-05,1.78097030049856e-05,0.884906469782193,1.31397673487663,-0.0531026565727353,0.118587675288823
0.773940443992615,-0.117045395076275,4.97503455404042e-05,2.85661563202493e-05,0.535689301292102,1.02759947180748,-0.271087083885373,0.0118238542464717
0.783729493618011,-0.112242691218853,5.31561423630833e-05,3.01617784324492e-05,0.536384764810403,1.05391317109267,-0.2705235934681,0.0228048199326537
0.698718070983887,-0.161551252007484,4.54323564632673e-05,2.87811303565969e-05,0.479956748833259,0.927395885189374,-0.318798101350542,-0.0327348454723029
0.571061134338379,-0.250696003437042,4.14777336623493e-05,3.23990408218243e-05,0.371568205952644,0.778619154791037,-0.429961557623758,-0.108674927407276
0.695871293544769,-0.16273421049118,4.28563068583672e-05,2.72894579173178e-05,0.497683184842269,0.915542839467525,-0.303047063855303,-0.0383213318989026
0.994759559631348,-0.00532853789627552,4.64457118704576e-05,2.07785967158408e-05,0.763137617707253,1.21949340601762,-0.117397152972463,0.0861794552518803
1.79069924354553,0.251459449529648,6.03686040132272e-05,1.48086742025619e-05,1.49161135554314,2.09126089215279,0.173655677517982,0.320408214648126
1.26642632484436,0.0927893072366714,0.000105934859386381,3.7386731108804e-05,0.788017974297206,1.8158876379331,-0.103464673176832,0.259088939965328
1.09548759460449,0.0350291058421135,6.283247966802e-05,2.5466348265693e-05,0.798978485663732,1.39934846758842,-0.0974649316560935,0.14592587211681
0.680440962314606,-0.17264649271965,4.24349960212036e-05,2.77820459537173e-05,0.479615678886573,0.896924595534802,-0.319106742847107,-0.0472440665800252
1.04141592979431,0.0102547695860267,7.5393463239462e-05,3.24449020789661e-05,0.685236796736717,1.43062019646168,-0.164159431481121,0.155524311899265
0.790831565856934,-0.106773227453232,4.67432953392265e-05,2.62198435608753e-05,0.57097721149524,1.02161528865496,-0.243381233049397,0.00928737430194647
0.778603315353394,-0.112385593354702,4.01951700695543e-05,2.28778923803914e-05,0.585537706812223,0.971478336552779,-0.232445168973251,-0.012566879795727
1.60957586765289,0.204075112938881,7.05418047767484e-05,1.92322435925711e-05,1.27254026532173,1.95946355362733,0.104671530667743,0.29213710396093
0.616388022899628,-0.213171780109406,2.87037172126624e-05,2.07010223112616e-05,0.473992195477088,0.755827565987905,-0.324228814893836,-0.12157733615362
1.06953120231628,0.0255123283714056,5.51853299950945e-05,2.27910242501567e-05,0.804281879464785,1.34503571887811,-0.0945918125904158,0.128733816870767
1.43737280368805,0.153578549623489,7.68917090392445e-05,2.37830258995884e-05,1.05396802524726,1.81648622949918,0.0228272147553961,0.25923210681398
0.981386542320251,-0.0136050060391426,6.10545159726165e-05,2.78746215469603e-05,0.683860723674297,1.28245733777682,-0.165032338523171,0.108042923148227
1.22961401939392,0.088101752102375,4.29036948435788e-05,1.52809860522638e-05,1.02780044178168,1.43799768686295,0.0119087953589977,0.157758182374434
1.48745775222778,0.168171882629395,8.25127412609589e-05,2.45839471996302e-05,1.09667685826619,1.90306311547756,0.0400786753770916,0.279453172917686
1.07711338996887,0.0294247400015593,4.87297042756136e-05,2.00026827368931e-05,0.844866332908471,1.31408083339532,-0.0732119960394843,0.118622072397693
0.718694508075714,-0.147680595517159,3.95554565680411e-05,2.44682526945925e-05,0.527754149834315,0.910841957231363,-0.27756836767655,-0.0405569965350158
1.72214984893799,0.235540166497231,3.40249564689089e-05,8.5975633093643e-06,1.55784618854523,1.89802665213744,0.192524576081332,0.278302306486602
1.10726988315582,0.0410922281444073,5.2826635398951e-05,2.11277343585809e-05,0.844317352771759,1.36325121124585,-0.073494337098652,0.134575886524071
0.968073904514313,-0.016733618453145,4.24155008153321e-05,1.92675015215504e-05,0.765375217298667,1.17716075181961,-0.116125616822676,0.0708356355173244
0.999832153320312,-0.00260279304347932,4.27577804406393e-05,1.88767815911186e-05,0.793962984780471,1.20750565826893,-0.100199765771897,0.081889148595007
1.38442623615265,0.137154296040535,7.57219180626318e-05,2.4064487183247e-05,1.02739489773909,1.76146534085274,0.0117370279563442,0.245874029952041
0.781737446784973,-0.109559655189514,3.40120663128408e-05,1.92136306457307e-05,0.615483020246029,0.948131430149078,-0.210783952046457,-0.0231314595828368
1.03098392486572,0.0124695347622037,2.47003885619879e-05,1.04484615764623e-05,0.904805766046047,1.1536975791057,-0.0434446405002924,0.062091980666439
0.805151581764221,-0.0990792214870453,4.79622149287251e-05,2.65341621593457e-05,0.572341570754846,1.04876777629058,-0.2423447099497,0.0206792985132041
